txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,customer_id,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income
8.0,225.86,5.0,137.92,3.0,87.94,12948,836,52,114000,0,1,0,0,3,2,2,2,3,3,3,8.333333333333334,7.333333333333333,5.666666666666667,2.3333333333333335,0.65,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.95,1.0,0.0,4.67,3.67,0.32,0.27,0.0
9.0,25.42,9.0,25.42,0.0,0.0,12949,314,67,37000,0,0,1,0,5,2,0,3,5,4,2,9.0,7.0,6.0,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.04,0.08,0.0
7.0,5.98,7.0,5.98,0.0,0.0,12950,751,91,41000,1,0,0,0,5,4,0,4,5,4,2,6.4,6.2,2.6,0.0,0.0,1,2,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.01,0.01,0.0
29.0,87.58,25.0,71.75,4.0,15.83,12951,962,59,48000,0,0,1,0,4,4,3,4,4,4,3,6.75,6.0,3.75,2.5,0.255,1,2,0,1.0,2.0,0.0,0.5,2.0,0.0,0.1,0.8200000000000001,0.0,2.0,2.67,0.12,0.09,0.0
7.0,16.69,6.0,15.05,1.0,1.64,12952,286,49,42000,1,0,0,0,5,5,1,2,5,5,5,8.0,5.4,8.0,0.0,0.016,2,0,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,2.33,1.67,0.02,0.06,0.0
18.0,66.48,18.0,66.48,0.0,0.0,12953,641,84,64000,0,1,0,0,6,5,2,4,6,6,4,5.833333333333333,6.0,3.1666666666666665,0.3333333333333333,0.2833333333333333,2,2,2,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.7,1.0,1.33,0.0,0.09,0.1,0.0
20.0,242.36,20.0,242.36,0.0,0.0,12954,415,57,47000,0,0,1,0,6,5,5,5,6,6,5,7.5,7.5,3.5,2.6666666666666665,0.7916666666666666,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9433333333333334,0.92,3.33,0.0,0.34,0.58,0.01
2.0,19.56,2.0,19.56,0.0,0.0,12955,120,58,60000,0,1,0,0,5,5,1,2,5,5,4,4.0,4.4,4.0,0.0,0.13799999999999998,2,0,2,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.69,3.67,0.0,0.03,0.16,0.0
16.0,328.3,13.0,300.14,3.0,28.16,12956,912,65,34000,0,0,1,0,5,5,2,5,5,5,4,8.4,6.8,4.4,1.0,0.13599999999999998,2,3,0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.6799999999999999,0.0,3.0,2.0,0.46,0.36,0.01
8.0,204.22,7.0,173.78,1.0,30.44,12957,275,94,110000,0,0,1,0,5,5,3,4,5,5,5,7.4,5.8,6.6,3.6,0.48200000000000004,3,1,0,3.0,1.0,0.0,1.5,1.0,0.0,1.2,0.71,0.0,4.0,2.33,0.29,0.74,0.0
22.0,63.72,21.0,59.91,1.0,3.81,12958,815,39,44000,0,0,1,0,6,5,4,5,6,5,3,7.5,6.666666666666667,3.6666666666666665,1.1666666666666667,0.5,2,2,1,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.67,1.33,0.09,0.08,0.0
7.0,6.23,7.0,6.23,0.0,0.0,12959,29,48,40000,0,0,1,0,4,3,0,3,4,4,3,7.5,6.0,5.5,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.01,0.21,0.0
4.0,11.62,2.0,5.93,2.0,5.69,12960,117,23,81000,1,0,0,0,5,5,1,5,5,5,3,4.4,6.0,2.0,0.0,0.038,1,2,1,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.095,3.67,2.67,0.02,0.1,0.0
21.0,158.0,21.0,158.0,0.0,0.0,12961,1029,48,31000,0,0,1,0,4,4,3,3,4,4,2,7.5,7.75,5.5,4.25,0.4875,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,0.905,0.85,0.0,2.33,0.0,0.22,0.15,0.01
11.0,266.11,10.0,240.09,1.0,26.02,12962,789,47,93000,0,0,1,0,6,6,4,3,6,6,4,5.333333333333333,5.666666666666667,3.3333333333333335,3.3333333333333335,0.4883333333333333,2,2,1,2.0,2.0,1.0,2.0,2.0,0.0,1.7799999999999998,1.15,0.0,3.0,4.67,0.37,0.34,0.0
1.0,2.3,1.0,2.3,0.0,0.0,12963,170,24,53000,0,0,1,0,4,1,0,4,4,3,1,11.75,7.75,3.0,0.0,0.0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.01,0.0
5.0,11.06,5.0,11.06,0.0,0.0,12964,292,53,46000,0,0,1,0,5,4,0,4,5,5,4,7.4,5.6,6.6,0.0,0.0,2,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.04,0.0
4.0,87.8,4.0,87.8,0.0,0.0,12965,1249,40,91000,0,0,1,0,6,6,3,3,6,6,4,9.166666666666666,6.666666666666667,7.833333333333333,4.166666666666667,0.26833333333333337,3,1,0,3.0,1.0,0.0,1.6666666666666665,0.0,0.0,0.75,0.0,0.0,3.67,0.0,0.12,0.07,0.0
1.0,0.91,1.0,0.91,0.0,0.0,12966,107,18,55000,0,0,1,0,6,3,0,6,6,6,3,7.5,6.833333333333333,4.833333333333333,0.0,0.0,3,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.01,0.0
5.0,123.72,5.0,123.72,0.0,0.0,12967,629,67,91000,0,1,0,0,6,5,3,4,6,6,5,4.166666666666667,5.0,2.8333333333333335,1.1666666666666667,0.2833333333333334,2,1,2,2.0,1.0,1.0,1.0,1.0,0.5,0.55,0.82,0.165,2.67,0.0,0.17,0.2,0.0
3.0,72.08,1.0,32.12,2.0,39.96,12968,183,64,95000,0,0,1,0,2,2,1,2,2,2,2,10.0,7.5,6.0,5.0,0.325,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,4.0,3.67,0.1,0.39,0.0
7.0,96.23,5.0,89.35,2.0,6.88,12969,1560,63,51000,0,0,1,0,2,2,2,2,2,2,1,3.5,5.5,1.5,1.5,0.7050000000000001,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.79,0.62,2.0,2.67,0.13,0.06,0.0
4.0,74.17,3.0,53.39,1.0,20.78,12970,84,48,77000,0,0,1,0,6,6,4,5,6,6,4,5.0,5.666666666666667,3.6666666666666665,2.0,0.3516666666666666,3,1,2,3.0,1.0,2.0,2.0,1.0,1.0,0.66,0.78,0.67,3.67,4.67,0.1,0.88,0.0
5.0,93.35,3.0,65.08,2.0,28.27,12971,344,50,65000,0,1,0,0,6,5,3,6,6,6,3,5.333333333333333,5.333333333333333,4.666666666666667,2.1666666666666665,0.3516666666666666,2,1,1,2.0,1.0,0.5,0.5,1.0,0.5,0.3,0.57,0.47,3.0,3.0,0.13,0.27,0.0
2.0,50.36,1.0,31.87,1.0,18.49,12972,193,56,76000,0,0,1,0,4,4,0,4,4,4,2,6.75,7.0,1.75,0.0,0.0,0,3,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.07,0.26,0.0
27.0,92.37,26.0,89.65,1.0,2.72,12973,387,18,54000,0,0,1,0,5,5,4,5,5,5,5,8.2,7.2,4.2,2.2,0.554,1,2,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.4566666666666668,0.0,1.33,3.0,0.13,0.24,0.0
14.0,228.78,10.0,165.14,4.0,63.64,12974,845,31,60000,0,1,0,0,4,3,2,3,4,3,2,7.5,6.75,1.75,0.0,0.4175,0,2,2,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.67,4.0,2.0,0.32,0.27,0.0
5.0,12.26,4.0,7.39,1.0,4.87,12975,207,41,37000,0,1,0,0,4,3,0,3,4,3,2,11.25,7.25,5.5,0.0,0.0,2,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.33,0.02,0.06,0.0
3.0,52.21,2.0,33.99,1.0,18.22,12976,148,59,94000,0,0,1,0,3,3,1,2,3,3,3,10.0,5.666666666666667,10.0,3.3333333333333335,0.3333333333333333,2,0,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.33,4.33,0.07,0.35,0.0
12.0,159.46,12.0,159.46,0.0,0.0,12977,784,53,55000,0,0,1,0,6,6,6,6,6,3,2,14.166666666666666,8.666666666666666,4.0,4.0,0.7250000000000001,1,3,0,1.0,3.0,0.0,1.0,3.0,0.0,0.65,2.2666666666666666,0.0,3.67,0.0,0.22,0.2,0.0
16.0,47.07,16.0,47.07,0.0,0.0,12978,236,20,67000,0,0,1,0,6,4,1,6,6,6,2,4.166666666666667,5.833333333333333,4.166666666666667,0.8333333333333334,0.09000000000000001,2,0,1,1.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,0.18000000000000002,0.0,0.0,2.67,0.0,0.07,0.2,0.0
1.0,23.15,0.0,0.0,1.0,23.15,12979,120,75,66000,0,1,0,0,4,4,0,4,4,4,4,7.25,6.0,5.25,0.0,0.0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.03,0.19,0.0
9.0,21.37,9.0,21.37,0.0,0.0,12980,876,32,48000,0,1,0,0,5,3,2,5,5,4,0,6.0,6.4,3.0,0.0,0.27599999999999997,1,1,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.69,2.33,0.0,0.03,0.02,0.0
15.0,37.34,13.0,26.14,2.0,11.2,12981,497,28,38000,0,0,1,0,3,3,0,3,3,3,1,6.666666666666667,6.333333333333333,4.0,0.0,0.0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.33,0.05,0.08,0.0
25.0,71.74,24.0,69.43,1.0,2.31,12982,1783,44,59000,0,0,1,0,6,5,2,5,6,6,5,6.166666666666667,4.833333333333333,5.5,0.5,0.225,1,1,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.43,0.92,1.33,1.0,0.1,0.04,0.0
5.0,118.83,4.0,104.44,1.0,14.39,12983,1007,48,93000,0,0,1,0,4,2,1,3,4,4,2,4.25,5.25,1.25,0.75,0.2325,0,2,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.93,0.0,4.33,4.0,0.17,0.12,0.0
13.0,248.13,13.0,248.13,0.0,0.0,12984,991,66,70000,0,0,0,1,6,6,6,6,6,6,5,7.333333333333333,7.666666666666667,3.3333333333333335,3.3333333333333335,0.6866666666666666,2,2,0,2.0,2.0,0.0,2.0,2.0,0.0,0.9099999999999999,1.605,0.0,4.0,0.0,0.35,0.25,0.0
4.0,10.78,4.0,10.78,0.0,0.0,12985,96,58,40000,0,0,1,0,6,3,0,4,6,6,4,6.666666666666667,6.833333333333333,2.6666666666666665,0.0,0.0,1,2,2,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.02,0.11,0.0
8.0,148.03,5.0,88.77,3.0,59.26,12986,1068,50,84000,0,1,0,0,4,4,4,2,4,3,3,10.0,6.25,6.25,6.25,0.6699999999999999,2,1,1,2.0,1.0,1.0,2.0,1.0,1.0,1.23,0.45,1.0,4.0,4.33,0.21,0.14,0.0
5.0,9.21,5.0,9.21,0.0,0.0,12987,1034,56,82000,1,0,0,0,5,2,0,4,5,3,3,13.4,8.8,5.0,0.0,0.0,1,3,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.01,0.01,0.0
3.0,72.01,2.0,49.97,1.0,22.04,12988,225,56,76000,0,0,1,0,3,3,1,3,3,3,2,6.666666666666667,6.333333333333333,4.0,0.6666666666666666,0.006666666666666667,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.02,0.0,2.67,3.67,0.1,0.32,0.0
8.0,35.88,7.0,32.35,1.0,3.53,12989,113,23,37000,0,0,1,0,5,4,1,4,5,5,4,8.4,6.2,6.0,1.0,0.19,3,2,0,3.0,1.0,0.0,1.0,0.0,0.0,0.95,0.0,0.0,3.67,2.67,0.05,0.32,0.0
3.0,45.9,3.0,45.9,0.0,0.0,12990,1770,46,56000,0,0,1,0,4,4,2,2,4,4,4,5.5,5.5,4.5,2.0,0.4125,2,1,1,2.0,1.0,1.0,1.0,1.0,0.0,0.9,0.75,0.0,3.0,0.0,0.06,0.03,0.0
5.0,141.21,5.0,141.21,0.0,0.0,12991,713,65,84000,0,1,0,0,4,3,3,3,4,2,2,13.75,8.0,6.25,5.0,0.5725,2,1,0,2.0,0.5,0.0,2.0,0.5,0.0,1.54,0.375,0.0,4.0,0.0,0.2,0.2,0.0
8.0,33.34,5.0,23.72,3.0,9.62,12992,1489,53,70000,0,0,0,1,2,2,2,1,2,2,2,2.5,4.0,2.5,2.5,0.8,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.85,0.0,0.75,3.67,4.0,0.05,0.02,0.0
15.0,203.23,15.0,203.23,0.0,0.0,12993,1089,87,61000,0,1,0,0,4,2,1,4,4,3,1,8.75,6.5,5.0,2.5,0.225,2,1,1,2.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,3.0,0.0,0.28,0.19,0.0
13.0,35.01,13.0,35.01,0.0,0.0,12994,407,47,75000,0,0,1,0,4,2,0,3,4,3,2,10.0,6.5,6.25,0.0,0.0,2,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.05,0.09,0.0
16.0,296.84,14.0,272.03,2.0,24.81,12995,789,65,73000,0,1,0,0,6,5,4,4,6,6,5,4.833333333333333,5.5,3.5,1.3333333333333333,0.535,2,1,2,1.0,1.0,2.0,1.0,0.5,2.0,0.85,0.18,2.0,3.0,2.67,0.42,0.38,0.0
6.0,96.59,4.0,69.83,2.0,26.76,12996,390,53,56000,0,0,1,0,3,1,1,3,3,2,1,10.666666666666666,8.0,4.333333333333333,1.0,0.2866666666666667,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.86,0.0,3.33,2.0,0.14,0.25,0.0
4.0,110.92,2.0,40.25,2.0,70.67,12997,40,57,115000,0,1,0,0,3,0,0,2,3,2,1,6.666666666666667,5.666666666666667,1.6666666666666667,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.16,2.77,0.0
11.0,89.76,4.0,30.31,7.0,59.45,12998,149,93,38000,0,1,0,0,3,3,2,3,3,3,1,4.0,6.0,2.6666666666666665,1.6666666666666667,0.35000000000000003,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.61,0.0,0.44,3.33,3.33,0.13,0.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,12999,216,58,92000,0,1,0,0,5,3,0,4,5,5,3,5.4,5.8,3.0,0.0,0.0,2,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,163.58,6.0,139.22,1.0,24.36,13000,1793,70,92000,0,0,1,0,6,6,2,5,6,6,3,2.8333333333333335,5.0,2.1666666666666665,1.6666666666666667,0.325,2,1,2,2.0,1.0,2.0,2.0,0.0,0.0,1.95,0.0,0.0,3.33,3.0,0.23,0.09,0.0
6.0,20.65,5.0,16.15,1.0,4.5,13001,227,81,69000,0,1,0,0,4,4,1,4,4,4,4,7.25,7.25,3.25,0.75,0.09,1,2,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.18,0.0,3.67,3.33,0.03,0.09,0.0
4.0,111.58,4.0,111.58,0.0,0.0,13002,35,63,117000,0,0,1,0,4,2,1,2,4,3,3,10.0,6.25,6.25,2.5,0.0625,2,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.0,0.16,3.19,0.0
22.0,172.41,22.0,172.41,0.0,0.0,13003,764,32,31000,0,0,1,0,5,5,4,3,5,5,2,9.0,7.0,5.8,3.8,0.644,2,1,0,2.0,1.0,0.0,1.5,1.0,0.0,1.215,0.895,0.0,2.0,0.0,0.24,0.23,0.01
14.0,324.23,13.0,299.57,1.0,24.66,13004,1045,66,88000,0,1,0,0,5,5,5,4,5,5,4,7.0,7.0,2.2,2.2,0.86,1,2,1,1.0,2.0,1.0,1.0,2.0,1.0,0.95,1.9300000000000002,0.42,4.33,2.33,0.45,0.31,0.0
13.0,29.72,13.0,29.72,0.0,0.0,13005,865,32,113000,1,0,0,0,5,5,1,4,5,4,2,8.4,7.0,4.6,0.0,0.13799999999999998,2,2,1,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.69,1.33,0.0,0.04,0.03,0.0
4.0,15.6,4.0,15.6,0.0,0.0,13006,331,27,31000,0,0,1,0,3,2,0,1,3,3,2,8.333333333333334,7.0,8.333333333333334,0.0,0.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.02,0.05,0.0
10.0,150.04,9.0,136.76,1.0,13.28,13007,481,22,53000,0,1,0,0,5,0,0,5,5,2,0,13.0,8.2,4.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.21,0.31,0.0
2.0,1.54,2.0,1.54,0.0,0.0,13008,45,56,71000,1,0,0,0,4,4,0,4,4,4,1,7.5,6.5,3.5,0.0,0.0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.03,0.0
8.0,26.14,5.0,15.17,3.0,10.97,13009,151,53,50000,0,0,1,0,5,1,0,5,5,4,1,6.0,6.0,3.0,0.0,0.0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.67,0.04,0.17,0.0
5.0,15.11,3.0,11.42,2.0,3.69,13010,131,45,48000,0,1,0,0,4,3,0,4,4,4,3,6.75,7.75,1.75,0.0,0.0,0,2,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.0,0.02,0.12,0.0
22.0,254.47,19.0,210.21,3.0,44.26,13011,463,32,45000,0,0,1,0,4,3,3,2,4,4,4,7.5,6.25,5.5,5.0,0.555,2,1,1,2.0,0.0,1.0,2.0,0.0,1.0,1.8,0.0,0.42,2.0,2.0,0.36,0.55,0.01
5.0,6.57,5.0,6.57,0.0,0.0,13012,66,24,56000,0,0,1,0,5,2,0,4,5,4,2,8.0,5.8,3.4,0.0,0.0,1,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.01,0.1,0.0
8.0,134.16,7.0,119.86,1.0,14.3,13013,869,59,60000,0,0,1,0,6,5,3,3,6,6,5,7.0,6.833333333333333,5.0,2.5,0.42166666666666663,2,2,1,1.0,2.0,1.0,0.5,2.0,0.0,0.43,1.67,0.0,3.33,2.0,0.19,0.15,0.0
2.0,24.81,2.0,24.81,0.0,0.0,13014,348,42,50000,0,0,1,0,5,5,1,3,5,5,3,5.4,5.6,3.0,0.0,0.11200000000000002,1,2,2,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.56,3.67,0.0,0.03,0.07,0.0
13.0,28.06,12.0,27.33,1.0,0.73,13015,1483,59,40000,0,0,1,0,5,4,1,4,5,4,4,8.4,7.0,3.0,0.4,0.136,1,3,1,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.68,0.0,1.0,1.33,0.04,0.02,0.0
19.0,47.49,18.0,45.34,1.0,2.15,13016,189,29,45000,0,0,1,0,5,3,2,4,5,3,3,11.4,7.0,4.6,0.6,0.364,1,2,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.82,1.0,1.0,1.33,0.07,0.25,0.0
7.0,20.47,4.0,6.4,3.0,14.07,13017,28,44,54000,0,0,1,0,3,3,1,2,3,3,2,6.666666666666667,5.333333333333333,6.666666666666667,0.0,0.3333333333333333,2,0,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.67,1.33,0.03,0.73,0.0
4.0,31.21,1.0,4.96,3.0,26.25,13018,1501,59,55000,0,1,0,0,2,1,1,0,2,2,2,5.0,5.0,5.0,0.0,0.04,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,3.0,2.67,0.04,0.02,0.0
6.0,145.22,5.0,127.64,1.0,17.58,13019,511,75,110000,0,0,1,0,4,2,2,3,4,4,3,4.25,6.0,1.25,1.25,0.485,0,2,2,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.94,0.0,4.67,3.67,0.2,0.28,0.0
3.0,8.69,3.0,8.69,0.0,0.0,13020,296,43,47000,0,0,1,0,5,2,0,5,5,4,2,10.0,6.8,5.4,0.0,0.0,3,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.01,0.03,0.0
4.0,14.39,4.0,14.39,0.0,0.0,13021,192,34,50000,0,0,1,0,4,2,1,3,4,2,2,12.5,8.25,3.0,0.0,0.23,0,2,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.92,4.0,0.0,0.02,0.07,0.0
5.0,90.1,4.0,74.88,1.0,15.22,13022,374,60,83000,0,0,1,0,5,4,2,4,5,4,3,7.0,5.4,4.0,1.0,0.37,2,1,2,2.0,0.0,2.0,1.0,0.0,1.0,0.85,0.0,1.0,2.33,4.67,0.13,0.24,0.0
2.0,2.8,1.0,1.77,1.0,1.03,13023,56,69,54000,0,0,1,0,4,4,1,2,4,4,2,2.5,5.0,2.5,0.0,0.125,1,0,1,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,3.0,2.67,0.0,0.05,0.0
4.0,9.24,4.0,9.24,0.0,0.0,13024,192,54,55000,0,0,1,0,5,4,0,5,5,5,4,8.4,6.8,6.0,0.0,0.0,2,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.01,0.05,0.0
4.0,81.92,3.0,59.25,1.0,22.67,13025,499,60,86000,0,1,0,0,4,3,1,1,4,4,4,3.75,4.5,3.75,2.5,0.25,2,0,1,2.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.11,0.16,0.0
17.0,190.98,17.0,190.98,0.0,0.0,13026,1735,33,74000,0,0,1,0,4,2,2,4,4,3,2,9.25,7.25,4.5,2.0,0.07,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,0.1,0.18,0.0,1.67,0.0,0.27,0.11,0.0
3.0,42.9,3.0,42.9,0.0,0.0,13027,274,52,58000,0,1,0,0,5,4,0,3,5,5,4,8.4,7.6,6.0,0.0,0.0,2,2,0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.06,0.16,0.0
0.0,0.0,0.0,0.0,0.0,0.0,13028,257,74,89000,0,0,1,0,4,3,0,3,4,4,3,6.25,7.5,2.25,0.0,0.0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,125.29,6.0,125.29,0.0,0.0,13029,222,55,62000,0,0,1,0,3,3,2,3,3,3,2,7.333333333333333,8.0,3.3333333333333335,1.6666666666666667,0.54,1,2,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.62,0.0,3.33,0.0,0.18,0.56,0.0
10.0,28.68,9.0,24.93,1.0,3.75,13030,227,59,32000,0,0,1,0,5,4,0,4,5,5,5,10.0,6.4,8.4,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.33,0.04,0.13,0.0
8.0,157.59,8.0,157.59,0.0,0.0,13031,199,58,76000,0,0,1,0,6,3,3,5,6,4,2,11.666666666666666,7.166666666666667,5.333333333333333,3.3333333333333335,0.45166666666666666,2,2,1,2.0,0.0,1.0,2.0,0.0,1.0,1.9,0.0,0.81,4.33,0.0,0.22,0.79,0.0
7.0,21.42,6.0,20.47,1.0,0.95,13032,89,66,46000,0,1,0,0,4,4,1,4,4,4,4,9.25,9.25,2.25,0.5,0.1125,0,2,0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.15,0.0,1.33,2.67,0.03,0.24,0.0
4.0,6.21,3.0,5.13,1.0,1.08,13033,248,29,38000,0,0,1,0,2,1,0,2,2,2,1,10.0,8.5,2.0,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.67,0.01,0.03,0.0
7.0,101.78,6.0,91.33,1.0,10.45,13034,709,45,53000,0,0,1,0,3,3,3,3,3,2,1,11.666666666666666,7.333333333333333,4.0,4.0,0.8033333333333333,1,2,0,1.0,2.0,0.0,1.0,2.0,0.0,0.95,1.46,0.0,2.33,2.0,0.14,0.14,0.0
3.0,33.69,3.0,33.69,0.0,0.0,13035,188,49,51000,0,0,1,0,4,4,3,4,4,3,1,9.25,7.0,2.5,2.5,0.2575,0,3,1,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.03,0.0,4.33,0.0,0.05,0.18,0.0
7.0,169.0,7.0,169.0,0.0,0.0,13036,816,58,110000,0,0,1,0,4,3,0,3,4,4,2,8.75,7.75,4.75,0.0,0.0,2,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.24,0.21,0.0
5.0,15.42,5.0,15.42,0.0,0.0,13037,363,44,47000,0,1,0,0,6,2,1,5,6,4,2,9.166666666666666,6.5,2.8333333333333335,0.0,0.09666666666666666,1,2,2,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.58,2.33,0.0,0.02,0.04,0.0
7.0,132.59,4.0,69.68,3.0,62.91,13038,135,67,95000,0,1,0,0,4,2,2,4,4,4,2,6.25,6.5,2.25,1.75,0.2325,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0,0.15,0.78,0.0,4.33,2.0,0.19,0.98,0.0
7.0,16.92,6.0,12.73,1.0,4.19,13039,1034,71,94000,1,0,0,0,5,1,1,4,5,4,2,10.0,7.4,2.2,0.4,0.06999999999999999,0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,2.0,1.33,0.02,0.02,0.0
6.0,12.08,5.0,11.84,1.0,0.24,13040,1065,71,64000,1,0,0,0,4,4,1,3,4,4,4,6.75,5.0,5.75,0.75,0.16,1,1,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.64,0.0,2.67,1.0,0.02,0.01,0.0
5.0,127.09,3.0,76.7,2.0,50.39,13041,165,58,89000,0,0,1,0,5,4,2,3,5,5,4,7.0,6.6,5.4,2.4,0.23199999999999998,2,1,1,1.5,1.0,1.0,0.5,1.0,0.0,0.48,0.2,0.0,3.0,3.33,0.18,0.77,0.0
7.0,12.49,5.0,10.78,2.0,1.71,13042,143,73,60000,0,1,0,0,4,3,0,2,4,4,3,10.0,6.5,8.0,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.33,0.02,0.09,0.0
