txn_overall,amt_overall,txn_promo,amt_promo,txn_nonpromo,amt_nonpromo,membership_days,age,income,gender_Blank,gender_F,gender_M,gender_O,offer_received,offer_viewed,offer_completed,web,email,mobile,social,difficulty,duration,reward,redeemed_reward,response_score,bogo_offer_received,disc_offer_received,info_offer_received,bogo_offer_viewed,disc_offer_viewed,info_offer_viewed,bogo_offer_completed,disc_offer_completed,info_offer_completed,bogo_response_score,disc_response_score,info_response_score,rfm_promo_score,rfm_nonpromo_score,amt_per_hour,amt_per_member_day,amt_per_income,cluster
7.0,119.3,7.0,119.3,0.0,0.0,463,75,72000,0,0,1,0,4,4,4,3,4,4,3,6.0,6.0,2.0,2.0,0.885,0,2,1,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.77,1.0,2.0,0.0,0.17,0.26,0.0,2
4.0,4.87,4.0,4.87,0.0,0.0,269,44,44000,0,0,0,1,5,4,1,4,5,5,4,6.4,7.4,2.4,0.0,0.1659999999999999,1,2,1,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.83,3.33,0.0,0.01,0.02,0.0,5
0.0,0.0,0.0,0.0,0.0,0.0,38,70,93000,0,1,0,0,5,4,0,3,5,5,5,8.4,6.2,7.6,0.0,0.0,3,1,0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
13.0,306.82,8.0,194.52,5.0,112.3,782,71,92000,0,0,1,0,3,3,1,2,3,3,1,5.0,5.666666666666667,2.333333333333333,0.0,0.2766666666666666,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.83,4.0,3.0,0.43,0.39,0.0,0
5.0,14.95,5.0,14.95,0.0,0.0,62,32,60000,0,0,1,0,6,6,2,3,6,6,6,4.166666666666667,4.666666666666667,4.166666666666667,0.8333333333333334,0.1583333333333333,2,0,1,2.0,0.0,1.0,0.3333333333333333,0.0,0.5,0.0666666666666666,0.0,0.375,2.33,0.0,0.02,0.24,0.0,5
19.0,67.32,19.0,67.32,0.0,0.0,886,58,65000,0,0,1,0,5,5,3,4,5,5,5,8.8,7.2,5.6,1.6,0.4,2,2,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.375,0.0,1.33,0.0,0.09,0.08,0.0,3
17.0,129.4,17.0,129.4,0.0,0.0,389,23,34000,0,1,0,0,6,4,4,2,6,6,6,4.0,5.0,2.6666666666666665,2.1666666666666665,0.6083333333333333,1,1,1,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.41,0.61,1.67,0.0,0.18,0.33,0.0,2
6.0,183.49,6.0,183.49,0.0,0.0,89,59,115000,0,1,0,0,6,6,6,6,6,5,4,10.333333333333334,8.166666666666666,3.1666666666666665,3.1666666666666665,0.7616666666666667,1,4,0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,2.93,0.0,4.33,0.0,0.26,2.06,0.0,3
14.0,54.3,13.0,47.34,1.0,6.96,1301,53,68000,0,0,1,0,5,2,0,4,5,5,1,7.0,6.4,3.8,0.0,0.0,2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.67,0.08,0.04,0.0,5
10.0,20.86,6.0,13.12,4.0,7.74,511,32,49000,1,0,0,0,3,1,1,3,3,1,1,16.666666666666668,10.0,4.0,0.6666666666666666,0.1066666666666666,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32,0.0,3.0,2.33,0.03,0.04,0.0,0
10.0,193.15,10.0,193.15,0.0,0.0,901,62,72000,0,0,1,0,3,3,3,3,3,3,2,6.666666666666667,8.0,1.3333333333333333,1.3333333333333333,0.98,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.94,3.0,0.0,0.27,0.21,0.0,2
3.0,85.94,3.0,85.94,0.0,0.0,181,62,77000,0,1,0,0,5,4,2,5,5,5,3,8.0,8.2,1.6,0.8,0.374,0,2,1,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6233333333333334,0.0,4.33,0.0,0.12,0.47,0.0,3
9.0,128.3,8.0,107.66,1.0,20.64,72,43,60000,0,1,0,0,5,5,4,2,5,5,3,9.0,7.0,7.4,7.0,0.6,2,1,0,2.0,1.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,3.0,2.33,0.18,1.78,0.0,4
16.0,296.79,15.0,280.92,1.0,15.87,383,27,62000,0,0,1,0,5,4,3,4,5,5,4,6.4,6.6,4.0,3.0,0.5820000000000001,2,2,1,2.0,2.0,0.0,1.0,2.0,0.0,1.0,1.91,0.0,2.0,4.0,0.42,0.77,0.0,3
10.0,244.15,8.0,199.82,2.0,44.33,695,67,96000,0,1,0,0,4,4,4,3,4,4,3,5.5,6.75,2.5,2.5,0.92,1,2,1,1.0,2.0,1.0,1.0,2.0,1.0,0.96,1.72,1.0,4.67,3.33,0.34,0.35,0.0,3
5.0,90.76,4.0,87.86,1.0,2.9,228,49,67000,0,0,1,0,4,3,1,4,4,4,2,7.5,6.0,5.5,1.25,0.1125,3,1,0,2.0,1.0,0.0,1.0,0.0,0.0,0.45,0.0,0.0,3.67,2.33,0.13,0.4,0.0,5
6.0,115.35,5.0,109.04,1.0,6.31,1413,51,79000,0,0,1,0,5,4,3,4,5,4,4,9.0,7.6,2.8,1.8,0.4599999999999999,1,2,1,1.0,2.0,0.0,1.0,1.0,0.0,0.9,0.7,0.0,2.33,4.0,0.16,0.08,0.0,3
17.0,259.8,16.0,243.55,1.0,16.25,951,50,62000,0,0,1,0,5,3,2,5,5,5,3,6.4,7.2,4.0,1.0,0.328,2,2,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.64,0.0,1.67,2.33,0.36,0.27,0.0,3
7.0,67.2,6.0,65.98,1.0,1.22,197,60,31000,0,0,1,0,5,1,0,3,5,4,2,7.0,6.2,4.0,0.0,0.0,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.09,0.34,0.0,5
8.0,221.05,8.0,221.05,0.0,0.0,512,37,83000,0,1,0,0,6,6,6,4,6,6,4,5.333333333333333,6.333333333333333,3.333333333333333,3.333333333333333,0.7083333333333334,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,0.97,1.89,1.39,4.0,0.0,0.31,0.43,0.0,2
14.0,137.39,11.0,100.3,3.0,37.09,365,38,40000,0,0,1,0,4,4,3,4,4,4,2,5.0,6.0,5.0,3.75,0.4649999999999999,2,0,0,2.0,0.0,0.0,1.5,0.0,0.0,0.93,0.0,0.0,1.67,2.67,0.19,0.38,0.0,4
19.0,80.15,19.0,80.15,0.0,0.0,249,28,64000,0,1,0,0,5,3,1,3,5,5,4,10.0,7.2,6.8,0.4,0.18,2,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,1.67,0.0,0.11,0.32,0.0,3
6.0,157.73,6.0,157.73,0.0,0.0,417,64,108000,0,0,1,0,5,4,3,5,5,5,3,6.8,7.0,2.0,1.0,0.446,0,3,1,0.0,2.0,1.0,0.0,1.5,1.0,0.0,1.26,0.56,4.67,0.0,0.22,0.38,0.0,3
4.0,8.92,3.0,8.06,1.0,0.86,285,67,54000,1,0,0,0,3,2,0,2,3,2,1,8.333333333333334,6.666666666666667,3.333333333333333,0.0,0.0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,0.01,0.03,0.0,0
18.0,35.34,17.0,34.09,1.0,1.25,594,39,53000,1,0,0,0,5,3,2,3,5,5,5,7.0,7.0,3.8,1.4,0.13,2,1,1,2.0,0.5,0.0,1.0,0.5,0.0,0.55,0.05,0.0,1.0,1.67,0.05,0.06,0.0,5
22.0,59.33,22.0,59.33,0.0,0.0,1241,37,49000,0,0,1,0,5,2,2,5,5,5,2,3.4,5.8,1.0,0.6,0.36,0,2,1,0.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.86,0.3133333333333333,1.0,0.0,0.08,0.05,0.0,2
2.0,0.7,2.0,0.7,0.0,0.0,583,75,62000,1,0,0,0,5,1,0,3,5,4,3,6.0,5.0,3.0,0.0,0.0,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5
9.0,168.36,8.0,141.21,1.0,27.15,61,25,68000,0,1,0,0,5,4,2,4,5,4,2,7.4,6.8,3.6,1.6,0.3139999999999999,1,2,1,0.5,2.0,1.0,0.0,2.0,0.0,0.0,1.5699999999999998,0.0,3.67,4.67,0.24,2.76,0.0,3
4.0,109.27,3.0,68.13,1.0,41.14,172,66,96000,0,1,0,0,5,3,0,4,5,5,3,8.0,7.4,1.6,0.0,0.0,0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.33,0.15,0.64,0.0,5
3.0,95.61,3.0,95.61,0.0,0.0,713,74,112000,0,1,0,0,5,2,1,5,5,4,2,11.4,7.2,4.4,0.6,0.1139999999999999,1,3,0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.57,0.0,2.67,0.0,0.13,0.13,0.0,5
4.0,14.96,3.0,12.17,1.0,2.79,33,32,45000,0,1,0,0,5,2,0,4,5,5,2,6.0,6.0,4.4,0.0,0.0,3,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.67,0.02,0.45,0.0,5
16.0,237.22,15.0,220.62,1.0,16.6,968,57,56000,0,1,0,0,5,5,4,3,5,5,4,6.0,5.8,4.4,2.4,0.4679999999999999,2,1,2,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.82,0.52,2.33,4.0,0.33,0.25,0.0,2
23.0,168.89,23.0,168.89,0.0,0.0,687,92,53000,0,0,1,0,5,5,4,3,5,5,5,6.0,6.0,4.4,4.4,0.518,2,1,1,2.0,1.0,1.0,2.0,1.0,0.0,1.095,0.72,0.0,2.33,0.0,0.24,0.25,0.0,4
13.0,50.83,12.0,47.42,1.0,3.41,644,24,57000,0,0,1,0,4,3,2,4,4,4,1,5.5,6.25,2.5,2.0,0.3225,1,2,1,1.0,2.0,0.0,1.0,1.0,0.0,0.5,0.79,0.0,3.33,1.67,0.07,0.08,0.0,3
10.0,259.8,10.0,259.8,0.0,0.0,975,55,100000,0,0,1,0,4,4,2,3,4,4,4,9.25,7.25,6.25,3.25,0.41,2,2,0,2.0,2.0,0.0,1.0,1.0,0.0,0.75,0.89,0.0,4.33,0.0,0.36,0.27,0.0,4
5.0,84.21,4.0,70.14,1.0,14.07,1415,56,66000,0,0,1,0,4,4,2,4,4,4,1,7.5,6.5,3.5,1.0,0.3375,2,1,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.675,0.0,3.0,4.0,0.12,0.06,0.0,0
10.0,204.85,8.0,158.95,2.0,45.9,632,64,70000,0,1,0,0,5,2,2,4,5,3,1,13.0,8.2,5.4,2.4,0.364,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,0.82,1.0,0.0,3.33,2.33,0.29,0.32,0.0,3
10.0,15.82,7.0,9.89,3.0,5.93,1141,70,57000,1,0,0,0,3,3,0,3,3,2,2,10.666666666666666,7.333333333333333,4.333333333333333,0.0,0.0,1,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,0.02,0.01,0.0,0
14.0,185.94,14.0,185.94,0.0,0.0,880,58,51000,0,1,0,0,6,6,6,4,6,5,4,7.0,6.0,3.8333333333333335,3.8333333333333335,0.6866666666666666,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.41,1.38,1.33,2.33,0.0,0.26,0.21,0.0,2
3.0,3.83,3.0,3.83,0.0,0.0,94,63,97000,1,0,0,0,5,4,1,5,5,5,1,4.0,5.4,2.4,0.0,0.038,2,1,1,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.095,3.33,0.0,0.01,0.04,0.0,5
9.0,92.78,9.0,92.78,0.0,0.0,26,73,36000,0,0,1,0,6,4,3,6,6,4,3,10.333333333333334,6.833333333333333,4.666666666666667,3.0,0.4316666666666666,2,2,1,1.0,2.0,0.0,1.0,1.5,0.0,0.95,1.14,0.0,1.67,0.0,0.13,3.57,0.0,3
6.0,132.81,6.0,132.81,0.0,0.0,806,78,94000,0,0,1,0,6,4,3,4,6,5,3,7.5,6.166666666666667,5.0,4.166666666666667,0.3616666666666666,2,1,1,2.0,1.0,0.0,2.0,0.0,0.0,1.56,0.0,0.0,4.33,0.0,0.19,0.16,0.0,4
5.0,23.68,4.0,14.74,1.0,8.94,195,39,48000,0,0,1,0,5,4,1,4,5,5,4,6.8,6.8,2.0,0.6,0.064,0,3,1,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.16,0.0,3.0,2.33,0.03,0.12,0.0,5
7.0,97.07,7.0,97.07,0.0,0.0,992,67,55000,0,0,1,0,6,6,4,6,6,6,4,8.333333333333334,6.0,5.666666666666667,4.0,0.3666666666666667,1,2,1,1.0,2.0,1.0,0.6666666666666666,2.0,0.0,0.3,1.3,0.0,3.0,0.0,0.14,0.1,0.0,3
12.0,337.84,12.0,337.84,0.0,0.0,382,67,99000,0,0,0,1,6,6,5,4,6,6,3,4.166666666666667,4.833333333333333,2.833333333333333,1.1666666666666667,0.7166666666666667,2,1,2,2.0,1.0,2.0,1.0,1.0,2.0,0.93,0.82,1.715,4.33,0.0,0.47,0.88,0.0,2
5.0,18.43,5.0,18.43,0.0,0.0,155,21,58000,0,0,1,0,5,5,1,4,5,5,5,8.4,6.8,6.0,2.0,0.1,3,2,0,3.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.33,0.0,0.03,0.12,0.0,5
5.0,11.01,4.0,9.74,1.0,1.27,34,20,52000,0,0,1,0,5,3,1,4,5,4,3,8.4,6.4,3.0,0.0,0.1,1,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,2.67,0.02,0.32,0.0,5
2.0,34.85,0.0,0.0,2.0,34.85,15,54,81000,0,0,1,0,3,3,0,3,3,3,1,3.333333333333333,5.333333333333333,3.333333333333333,0.0,0.0,2,0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.05,2.32,0.0,0
3.0,780.35,3.0,780.35,0.0,0.0,739,61,96000,0,0,1,0,3,3,2,3,3,2,1,11.666666666666666,7.333333333333333,6.666666666666667,5.0,0.44,2,1,0,2.0,1.0,0.0,2.0,0.0,0.0,1.32,0.0,0.0,4.67,0.0,1.09,1.06,0.01,1
6.0,160.04,6.0,160.04,0.0,0.0,206,63,88000,0,0,1,0,5,1,0,3,5,4,2,6.0,6.0,3.0,0.0,0.0,1,1,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.22,0.78,0.0,5
5.0,22.13,2.0,4.27,3.0,17.86,329,45,41000,0,0,1,0,4,3,1,2,4,4,3,5.0,4.5,3.0,0.0,0.25,1,1,1,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,3.33,1.33,0.03,0.07,0.0,0
4.0,50.51,3.0,26.8,1.0,23.71,331,50,60000,0,1,0,0,5,5,2,4,5,5,3,6.8,6.4,3.6,1.2,0.364,1,2,1,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.91,0.0,4.33,2.67,0.07,0.15,0.0,5
7.0,24.83,7.0,24.83,0.0,0.0,851,31,35000,1,0,0,0,6,5,2,5,6,6,2,9.166666666666666,7.5,3.8333333333333335,0.6666666666666666,0.1533333333333333,2,2,0,1.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.56,0.0,2.67,0.0,0.03,0.03,0.0,5
6.0,23.22,6.0,23.22,0.0,0.0,12,42,30000,0,0,1,0,6,4,1,5,6,5,4,10.333333333333334,8.5,4.5,0.3333333333333333,0.0866666666666666,2,3,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.26,0.0,3.0,0.0,0.03,1.93,0.0,5
6.0,16.38,4.0,9.95,2.0,6.43,33,64,33000,0,1,0,0,5,2,0,5,5,5,2,6.0,6.6,2.8,0.0,0.0,2,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.33,0.02,0.5,0.0,5
11.0,330.56,10.0,315.95,1.0,14.61,447,19,31000,0,0,1,0,4,3,2,3,4,4,2,7.5,5.5,3.5,0.5,0.4825,1,1,1,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.465,1.0,2.33,4.0,0.46,0.74,0.01,1
12.0,200.75,12.0,200.75,0.0,0.0,482,48,60000,0,1,0,0,5,5,4,3,5,5,4,9.4,7.6,5.4,3.4,0.756,1,3,0,1.0,3.0,0.0,0.5,3.0,0.0,0.5,2.78,0.0,4.0,0.0,0.28,0.42,0.0,3
7.0,104.57,4.0,65.24,3.0,39.33,149,56,72000,0,0,0,1,4,4,3,2,4,4,4,5.0,4.0,5.0,5.0,0.3175,1,0,1,1.0,0.0,1.0,1.0,0.0,0.5,0.425,0.0,0.21,4.67,2.0,0.15,0.7,0.0,2
3.0,4.65,3.0,4.65,0.0,0.0,1809,36,51000,0,0,1,0,3,2,0,3,3,3,1,5.0,5.333333333333333,5.0,0.0,0.0,2,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.01,0.0,0.0,0
9.0,10.41,8.0,7.88,1.0,2.53,785,59,106000,1,0,0,0,4,4,1,4,4,3,1,8.75,6.5,5.0,0.0,0.235,2,1,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.94,2.67,1.67,0.01,0.01,0.0,2
4.0,9.84,1.0,1.87,3.0,7.97,329,28,44000,1,0,0,0,3,3,0,3,3,3,0,3.333333333333333,6.0,3.333333333333333,0.0,0.0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.0,0.01,0.03,0.0,0
6.0,58.52,6.0,58.52,0.0,0.0,289,20,46000,0,1,0,0,5,4,3,4,5,5,4,8.0,5.8,6.4,3.4,0.556,3,1,0,2.0,1.0,0.0,1.5,1.0,0.0,1.35,0.93,0.0,2.33,0.0,0.08,0.2,0.0,4
6.0,77.19,5.0,56.87,1.0,20.32,232,41,53000,0,1,0,0,5,4,3,4,5,4,2,7.4,6.8,3.6,1.6,0.378,1,2,1,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.89,0.5,3.67,3.33,0.11,0.33,0.0,2
7.0,11.07,7.0,11.07,0.0,0.0,259,84,79000,1,0,0,0,5,3,1,4,5,4,3,10.4,7.2,5.0,0.6,0.0419999999999999,2,3,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.21,0.0,3.33,0.0,0.02,0.04,0.0,5
8.0,212.0,7.0,190.73,1.0,21.27,797,56,106000,0,0,1,0,4,3,3,1,4,4,4,7.5,5.5,7.5,5.0,0.7,2,0,1,1.5,0.0,1.0,1.5,0.0,1.0,1.415,0.0,0.92,4.67,2.67,0.3,0.27,0.0,4
20.0,77.53,18.0,69.4,2.0,8.13,1627,57,66000,0,0,1,0,4,4,3,4,4,4,3,8.5,6.5,4.5,2.0,0.6425000000000001,1,2,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.64,0.0,2.67,2.67,0.11,0.05,0.0,3
16.0,53.33,8.0,33.39,8.0,19.94,438,55,60000,0,0,1,0,4,3,2,2,4,4,3,1.75,4.25,0.75,0.75,0.4575,0,1,2,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.415,2.67,3.67,0.07,0.12,0.0,2
6.0,158.19,6.0,158.19,0.0,0.0,768,63,97000,0,1,0,0,6,2,2,4,6,5,3,7.5,5.833333333333333,2.333333333333333,0.3333333333333333,0.3016666666666667,1,2,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.445,0.46,3.67,0.0,0.22,0.21,0.0,2
2.0,45.8,2.0,45.8,0.0,0.0,651,90,104000,0,1,0,0,6,2,2,5,6,6,2,5.833333333333333,5.5,3.1666666666666665,2.0,0.26,2,1,2,1.0,0.5,0.0,1.0,0.5,0.0,0.6,0.48,0.0,5.0,0.0,0.06,0.07,0.0,5
5.0,15.52,5.0,15.52,0.0,0.0,272,19,39000,0,0,1,0,4,4,2,3,4,4,3,5.5,5.5,4.5,0.75,0.295,2,1,1,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18,1.0,3.33,0.0,0.02,0.06,0.0,2
29.0,78.92,28.0,72.55,1.0,6.37,1324,68,54000,0,0,1,0,5,5,3,4,5,5,4,7.0,6.0,3.8,1.4,0.508,2,2,1,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.82,0.92,2.67,1.67,0.11,0.06,0.0,2
8.0,139.24,6.0,108.74,2.0,30.5,16,52,70000,0,0,1,0,4,4,2,4,4,4,3,7.5,6.75,5.5,1.75,0.475,3,1,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9,0.0,4.33,3.67,0.2,8.7,0.0,4
6.0,26.72,5.0,25.04,1.0,1.68,134,76,62000,0,0,1,0,5,4,0,3,5,5,4,6.8,6.4,5.2,0.0,0.0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.33,0.04,0.2,0.0,5
2.0,41.5,2.0,41.5,0.0,0.0,119,64,100000,0,1,0,0,2,2,2,1,2,2,1,7.5,7.0,7.5,7.5,0.5,2,0,0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.67,0.0,0.06,0.35,0.0,0
5.0,8.41,5.0,8.41,0.0,0.0,153,59,40000,0,0,1,0,5,2,0,4,5,4,2,12.0,8.2,4.2,0.0,0.0,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.01,0.05,0.0,5
8.0,74.39,7.0,66.46,1.0,7.93,65,48,37000,0,1,0,0,4,3,1,4,4,3,1,10.0,6.5,4.25,1.25,0.0875,1,2,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,3.0,3.0,0.1,1.14,0.0,0
10.0,181.61,10.0,181.61,0.0,0.0,663,68,55000,0,0,1,0,6,6,5,6,6,5,4,9.5,7.333333333333333,3.6666666666666665,2.833333333333333,0.5133333333333333,1,4,0,1.0,4.0,0.0,1.0,3.0,0.0,0.575,1.93,0.0,2.67,0.0,0.25,0.27,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,62,70,81000,1,0,0,0,5,4,0,4,5,5,3,10.0,6.2,6.8,0.0,0.0,2,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
20.0,218.83,20.0,218.83,0.0,0.0,569,25,39000,0,1,0,0,6,5,3,4,6,6,5,4.833333333333333,5.5,3.5,2.1666666666666665,0.4166666666666667,2,1,2,2.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,3.0,0.0,0.31,0.38,0.01,2
7.0,169.47,7.0,169.47,0.0,0.0,141,56,93000,0,0,1,0,5,5,4,5,5,5,5,7.8,6.8,4.6,3.6,0.422,2,2,0,2.0,2.0,0.0,1.0,2.0,0.0,0.5,1.18,0.0,3.0,0.0,0.24,1.2,0.0,3
6.0,184.99,5.0,161.19,1.0,23.8,353,73,113000,0,1,0,0,5,5,4,4,5,5,3,10.0,7.2,5.2,4.8,0.518,2,2,0,2.0,2.0,0.0,2.0,1.5,0.0,0.8400000000000001,1.25,0.0,4.33,4.0,0.26,0.52,0.0,4
2.0,46.28,1.0,21.48,1.0,24.8,815,72,96000,0,0,1,0,2,0,0,2,2,1,0,12.5,8.5,5.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.67,0.06,0.06,0.0,0
12.0,28.63,11.0,27.15,1.0,1.48,1394,27,38000,0,0,1,0,3,2,0,2,3,2,2,13.333333333333334,9.0,5.666666666666667,0.0,0.0,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.33,0.04,0.02,0.0,0
20.0,168.65,20.0,168.65,0.0,0.0,183,27,37000,0,0,1,0,6,6,5,5,6,5,4,8.666666666666666,6.333333333333333,5.5,3.8333333333333335,0.7916666666666666,3,2,1,3.0,2.0,1.0,2.0,2.0,1.0,1.85,1.9,1.0,3.0,0.0,0.24,0.92,0.0,4
8.0,88.73,5.0,58.98,3.0,29.75,537,73,43000,0,0,1,0,2,0,0,2,2,1,0,12.5,8.5,5.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.0,0.12,0.17,0.0,0
11.0,140.58,8.0,102.49,3.0,38.09,611,50,53000,0,0,1,0,3,2,2,2,3,3,3,8.333333333333334,5.666666666666667,8.333333333333334,5.0,0.5666666666666667,3,0,0,2.0,0.0,0.0,2.0,0.0,0.0,1.7,0.0,0.0,3.67,1.67,0.2,0.23,0.0,4
13.0,29.26,9.0,21.22,4.0,8.04,761,19,39000,0,0,1,0,3,3,2,2,3,3,2,6.666666666666667,7.0,4.0,0.6666666666666666,0.44,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.88,0.44,2.67,2.67,0.04,0.04,0.0,0
4.0,14.02,4.0,14.02,0.0,0.0,190,65,52000,1,0,0,0,6,3,1,4,6,4,3,8.666666666666666,6.666666666666667,3.0,0.8333333333333334,0.16,1,2,1,1.0,1.5,0.0,1.0,0.0,0.0,0.96,0.0,0.0,4.0,0.0,0.02,0.07,0.0,5
10.0,27.31,7.0,20.52,3.0,6.79,1715,67,52000,0,0,1,0,2,2,1,2,2,2,1,7.5,6.0,3.5,1.0,0.09,1,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18,0.0,3.67,1.67,0.04,0.02,0.0,0
15.0,164.36,13.0,139.95,2.0,24.41,773,27,41000,0,0,1,0,4,3,2,4,4,3,3,12.5,7.5,6.75,3.0,0.4549999999999999,1,2,0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.82,0.0,2.0,1.67,0.23,0.21,0.0,3
11.0,35.32,8.0,24.92,3.0,10.4,1020,20,55000,0,0,1,0,3,2,0,2,3,3,2,8.333333333333334,6.333333333333333,5.666666666666667,0.0,0.0,2,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.67,0.05,0.03,0.0,0
14.0,152.48,14.0,152.48,0.0,0.0,148,34,48000,0,0,1,0,5,4,4,3,5,5,3,7.0,6.8,3.8,3.4,0.708,2,2,1,2.0,1.0,1.0,2.0,1.0,1.0,1.71,1.0,0.83,2.67,0.0,0.21,1.03,0.0,4
3.0,62.76,1.0,32.06,2.0,30.7,335,54,84000,0,0,1,0,4,4,1,3,4,4,3,7.5,6.0,5.5,0.5,0.1775,2,1,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.71,0.0,4.33,3.67,0.09,0.19,0.0,0
13.0,125.07,13.0,125.07,0.0,0.0,211,44,51000,0,0,1,0,6,6,6,5,6,4,3,11.166666666666666,7.166666666666667,5.5,5.5,0.7733333333333333,2,2,1,2.0,2.0,1.0,2.0,2.0,1.0,1.21,1.74,0.81,2.33,0.0,0.18,0.59,0.0,4
21.0,155.85,21.0,155.85,0.0,0.0,579,59,34000,0,0,1,0,5,4,3,5,5,5,4,8.4,7.8,2.8,1.8,0.546,1,3,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.865,0.0,1.67,0.0,0.22,0.27,0.0,3
